,text,pre,truth
621,《我的志愿》是一首由音乐人李寿全创作并演唱的歌曲，收录在专辑《八又二分之一》中,"[('我 的 志 愿', '李 寿 全', 6), ('我 的 志 愿', '李 寿 全', 8), ('我 的 志 愿', '八 又 二 分 之 一', 7), ('我 的 志 愿', '李 寿 全', 9)]","[('我 的 志 愿', '八 又 二 分 之 一', 7), ('我 的 志 愿', '李 寿 全', 6), ('我 的 志 愿', '李 寿 全', 9)]"
622,《浮出水面》是潘镜丞执导的当代都市谍战剧，由靳东、韩雨芹、刘立等主演,"[('浮 出 水 面', '韩 雨 芹', 13), ('浮 出 水 面', '潘 镜 丞', 14)]","[('浮 出 水 面', '韩 雨 芹', 13), ('浮 出 水 面', '潘 镜 丞', 14), ('浮 出 水 面', '靳 东', 13)]"
623,杨筑慧，女，贵州榕江人，侗族，现为中央民族大学民族学专业教授、博士生导师,"[('杨 筑 慧', '侗 族', 3), ('杨 筑 慧', '贵 州 榕 江', 2)]","[('杨 筑 慧', '侗 族', 3), ('杨 筑 慧', '贵 州 榕 江', 2), ('杨 筑 慧', '中 央 民 族 大 学', 5)]"
624,刘玉珍，女，汉族，1963年出生于甘肃镇原,"[('刘 玉 珍', '甘 肃 镇 原', 2), ('刘 玉 珍', '汉 族', 3), ('刘 玉 珍', '1963 年', 4)]","[('刘 玉 珍', '甘 肃 镇 原', 2), ('刘 玉 珍', '汉 族', 3), ('刘 玉 珍', '1963 年 出 生', 4)]"
625,《什么》是李宇春2014年发行的专辑《1987我不知会遇见你》中的一首歌曲,"[('什 么', '1987 我 不 知 会 遇 见 你', 7), ('什 么', '李 宇 春', 6)]","[('什 么', '1987 我 不 知 会 遇 见 你', 7), ('什 么', '李 宇 春', 6), ('1987 我 不 知 会 遇 见 你', '李 宇 春', 6)]"
626,《赤裸抱月下》是一首歌曲的名字，由向雪怀作词，江港生作曲，刘美君演唱,"[('赤 裸 抱 月 下', '向 雪 怀', 8), ('赤 裸 抱 月 下', '江 港 生', 9)]","[('赤 裸 抱 月 下', '向 雪 怀', 8), ('赤 裸 抱 月 下', '江 港 生', 9), ('赤 裸 抱 月 下', '刘 美 君', 6)]"
627,《滚滚红尘》是广西电视台自制的年代传奇剧，由香港导演潘文杰执导，郑嘉颖与秦岚领衔主演,"[('滚 滚 红 尘', '秦 岚', 13), ('滚 滚 红 尘', '潘 文 杰', 14), ('滚 滚 红 尘', '郑 嘉 颖', 13)]","[('滚 滚 红 尘', '秦 岚', 13), ('滚 滚 红 尘', '潘 文 杰', 14), ('滚 滚 红 尘', '郑 嘉 颖', 13)]"
628,韩军，男，汉族，1972年3月出生，江苏睢宁人，1991年8月参加工作，1991年6月入党，党校研究生学历，2002年12毕业于江苏省委党校科学社会主义与国际共产主义运动专业，2011年6月获南京林业大学农业推广硕士,"[('韩 军', '汉 族', 3), ('韩 军', '江 苏 睢 宁', 2), ('韩 军', '1972 年 3 月', 4)]","[('韩 军', '汉 族', 3), ('韩 军', '江 苏 睢 宁', 2), ('韩 军', '1972 年 3 月', 4)]"
629,1999年，执导由蒋雯丽、吴若甫合作主演的家庭剧《牵手》，该剧获得第17届中国电视金鹰奖最佳电视剧、第19届中国电视剧飞天奖优秀长篇电视剧，杨阳凭借此剧获得第17届中国电视金鹰奖最佳导演奖、第19届中国电视剧飞天奖最佳导演奖4,"[('牵 手', '杨 阳', 14)]","[('牵 手', '杨 阳', 14), ('牵 手', '吴 若 甫', 13), ('牵 手', '蒋 雯 丽', 13)]"
630,毛铎，男，汉族，1912年6月生，山西省平陆县人,"[('毛 铎', '汉 族', 3)]","[('毛 铎', '1912 年 6 月', 4), ('毛 铎', '汉 族', 3), ('毛 铎', '山 西 省 平 陆 县', 2)]"
631,《无耻混蛋》是一部由昆汀·塔伦蒂诺和伊莱·罗斯共同执导的战争电影，梅拉尼·罗兰、布拉德·皮特、黛安·克鲁格、克里斯托弗·瓦尔兹和迈克尔·法斯宾德等联袂出演,"[('无 耻 混 蛋', '伊 莱 · 罗 斯', 14), ('无 耻 混 蛋', '昆 汀 · 塔 伦 蒂 诺', 14)]","[('无 耻 混 蛋', '布 拉 德 · 皮 特', 13), ('无 耻 混 蛋', '伊 莱 · 罗 斯', 14), ('无 耻 混 蛋', '昆 汀 · 塔 伦 蒂 诺', 14)]"
632,简历李东前1，男，汉族，1967年5月生，中共党员，江苏大丰人，本科学历,"[('李 东 前', '江 苏 大 丰', 2), ('李 东 前', '汉 族', 3)]","[('李 东 前', '江 苏 大 丰', 2), ('李 东 前', '汉 族', 3), ('李 东 前', '1967 年 5 月', 4)]"
633,《空虚火堆》是张德兰演唱的一首单曲，该曲收录在专辑《风雨人生》里1,"[('空 虚 火 堆', '风 雨 人 生', 7), ('空 虚 火 堆', '张 德 兰', 6)]","[('空 虚 火 堆', '风 雨 人 生', 7), ('风 雨 人 生', '张 德 兰', 6), ('空 虚 火 堆', '张 德 兰', 6)]"
634,陈声柏，男，生于1972年11月，现任兰州大学哲学社会学院教授1，中国哲学专业硕士研究生导师，兰州大学宗教文化研究中心执行主任，基督宗教文化研究所所长，中国统一战线理论研究会民族宗教理论甘肃研究基地研究员,"[('陈 声 柏', '1972 年 11 月', 4), ('陈 声 柏', '中 国', 1)]","[('陈 声 柏', '兰 州 大 学', 5), ('陈 声 柏', '1972 年 11 月', 4), ('陈 声 柏', '中 国', 1)]"
635,孟庆红，男，汉族，1967年5月生，湖北宜昌人，研究生学历，博士，教授,"[('孟 庆 红', '汉 族', 3), ('孟 庆 红', '湖 北 宜 昌', 2)]","[('孟 庆 红', '1967 年 5 月', 4), ('孟 庆 红', '汉 族', 3), ('孟 庆 红', '湖 北 宜 昌', 2)]"
636,《拉过勾的》是陆虎演唱的一首歌曲，收录在陆虎发行的专辑《花吃泡面男》中,"[('拉 过 勾 的', '花 吃 泡 面 男', 7)]","[('花 吃 泡 面 男', '陆 虎', 6), ('拉 过 勾 的', '花 吃 泡 面 男', 7), ('拉 过 勾 的', '陆 虎', 6)]"
637,”李清照李清照（1084年3月13日—约1155年），号易安居士，汉族，齐州济南（今山东省济南市章丘区）人,"[('李 清 照', '齐 州', 2), ('李 清 照', '汉 族', 3), ('李 清 照', '1084 年 3 月 13 日', 4), ('李 清 照', '山 东 省 济 南 市 章 丘 区', 2)]","[('李 清 照', '汉 族', 3), ('李 清 照', '1084 年 3 月 13 日', 4), ('李 清 照', '山 东 省 济 南 市 章 丘 区', 2)]"
638,《苦乐村官》是由中央电视台、上海保奇影视文化发展股份有限公司等联合出品，白勇成执导，钱泳辰、孙嘉璐主演的农村题材剧12,"[('苦 乐 村 官', '钱 泳 辰', 13), ('苦 乐 村 官', '上 海 保 奇 影 视 文 化 发 展 股 份 有 限 公 司', 0), ('苦 乐 村 官', '孙 嘉 璐', 13), ('苦 乐 村 官', '白 勇 成', 14)]","[('苦 乐 村 官', '钱 泳 辰', 13), ('苦 乐 村 官', '孙 嘉 璐', 13), ('苦 乐 村 官', '上 海 保 奇 影 视 文 化 发 展 股 份 有 限 公 司', 0)]"
639,《那年青春我们正好》是江苏亿和、猛犸工作室等联合出品的都市青春励志剧，由张思麟担任总导演、祝东宁、周海军共同执导，刘诗诗、郑恺1领衔主演,"[('那 年 青 春 我 们 正 好', '周 海 军', 14), ('那 年 青 春 我 们 正 好', '张 思 麟', 14)]","[('那 年 青 春 我 们 正 好', '郑 恺', 13), ('那 年 青 春 我 们 正 好', '刘 诗 诗', 13), ('那 年 青 春 我 们 正 好', '张 思 麟', 14)]"
640,杨喜东，男，汉族，1963年10月出生，中共党员，省委党校大学文化，现任五常市人大常委会党组副书记、副主任,"[('杨 喜 东', '汉 族', 3)]","[('喜', '汉 族', 3), ('杨 喜 东', '1963 年 10 月', 4), ('杨 喜 东', '汉 族', 3)]"
641,个人简介郭玉铸，男，汉族，1967年12月出生，1986年9月牡丹江市第一高级中学毕业（班主任于景波）,"[('郭 玉 铸', '汉 族', 3)]","[('郭 玉 铸', '1967 年 12 月', 4), ('郭 玉 铸', '汉 族', 3), ('郭 玉 铸', '牡 丹 江 市 第 一 高 级 中 学', 5)]"
642,李波，男，1963年1月出生，汉族，浙江宁波人，现为宁波市鄞州区委办公室主任,"[('李 波', '汉 族', 3)]","[('李 波', '汉 族', 3), ('李 波', '浙 江', 2), ('李 波', '1963 年 1 月', 4)]"
643,伍嘉成，1993年7月18日出生于广东台山，毕业于星海音乐学院，是彭楚粤的师弟，团内主唱，队长之一,"[('伍 嘉 成', '1993 年 7 月 18 日', 4), ('伍 嘉 成', '星 海 音 乐 学 院', 5), ('伍 嘉 成', '广 东 台 山', 2)]","[('伍 嘉 成', '1993 年 7 月 18 日', 4), ('伍 嘉 成', '星 海 音 乐 学 院', 5), ('彭 楚 粤', '星 海 音 乐 学 院', 5)]"
644,6、《济南的冬天》老舍，原名舒庆春，字舍予，满族，北京人，现代著名作家,"[('老 舍', '满 族', 3)]","[('老 舍', '北 京', 2), ('老 舍', '满 族', 3), ('济 南 的 冬 天', '老 舍', 11)]"
645,《长痛短痛》是由林夕作词，雷颂德作曲，歌手卫兰演唱的一首歌曲,"[('长 痛 短 痛', '卫 兰', 6), ('长 痛 短 痛', '雷 颂 德', 9), ('长 痛 短 痛', '林 夕', 8)]","[('长 痛 短 痛', '卫 兰', 6), ('长 痛 短 痛', '雷 颂 德', 9), ('长 痛 短 痛', '林 夕', 8)]"
646,杨君1，女，汉族，四川省绵阳市三台县人，中共党员，研究生，1968年4月出生，1990年7月参加工作，1988年入党,"[('杨 君', '1968 年 4 月', 4), ('杨 君', '四 川 省 绵 阳 市 三 台 县', 2), ('杨 君', '汉 族', 3)]","[('杨 君', '1968 年 4 月', 4), ('杨 君', '四 川 省 绵 阳 市 三 台 县', 2), ('杨 君', '汉 族', 3)]"
647,伉铁保，男，1937年9月生，汉族，天津人，大学学历，工程师，1963年8月参加工作，1982年2月加入民盟,"[('伉 铁 保', '1937 年 9 月', 4), ('伉 铁 保', '汉 族', 3), ('伉 铁 保', '天 津', 2)]","[('伉 铁 保', '1937 年 9 月', 4), ('伉 铁 保', '汉 族', 3), ('伉 铁 保', '天 津', 2)]"
648,人物简介王香增，男，1968年12月出生，河南滑县人，汉族，中共党员，正高级工程师，博士后，陕西省“三秦学者”,"[('王 香 增', '汉 族', 3), ('王 香 增', '河 南 滑 县', 2), ('王 香 增', '1968 年 12 月', 4)]","[('王 香 增', '汉 族', 3), ('王 香 增', '河 南 滑 县', 2), ('王 香 增', '1968 年 12 月', 4)]"
649,刘涛与吴秀波领衔主演的《虎啸龙吟》刚播完不久，她的新剧《我们都要好好的》也刚刚杀青，她在该剧中再度与杨烁合作，片中刘涛杨烁饰演的寻找、向前两人共同演绎都市中失魂家庭的酸甜苦辣，以及他们在家庭与自我间所进行的断舍离后一路逆袭的温情故事,"[('我 们 都 要 好 好 的', '吴 秀 波', 13), ('我 们 都 要 好 好 的', '刘 涛', 13)]","[('虎 啸 龙 吟', '刘 涛', 13), ('虎 啸 龙 吟', '吴 秀 波', 13), ('我 们 都 要 好 好 的', '刘 涛', 13)]"
650,演唱：黎明别来还无恙那年少轻狂却让岁月背叛流转的时光照一脸苍凉再也来不及遗忘两个人闹哄一场一个人地老天荒聚少离多的纠缠迷惘是唯一的答案2、《玻璃之城》（1998）《玻璃之城》是由张婉婷执导，黎明、舒淇主演的爱情电影,"[('玻 璃 之 城', '张 婉 婷', 14)]","[('玻 璃 之 城', '黎 明', 13), ('玻 璃 之 城', '张 婉 婷', 14), ('玻 璃 之 城', '舒 淇', 13)]"
651,《相逢有如梦中》是一首音乐单曲，歌曲原唱是薰妮，填词是卢国沾，谱曲是黎小田,"[('相 逢 有 如 梦 中', '卢 国 沾', 8), ('相 逢 有 如 梦 中', '薰 妮', 6), ('相 逢 有 如 梦 中', '黎 小 田', 9)]","[('相 逢 有 如 梦 中', '卢 国 沾', 8), ('相 逢 有 如 梦 中', '薰 妮', 6), ('相 逢 有 如 梦 中', '黎 小 田', 9)]"
652,郭守光，1958年12月出生，安徽太和县人，2003年7月毕业于中共中央党校经济管理专业，研究生学历,"[('郭 守 光', '中 共 中 央 党 校', 5), ('郭 守 光', '安 徽 太 和 县', 2), ('郭 守 光', '1958 年 12 月', 4)]","[('郭 守 光', '安 徽 太 和 县', 2), ('郭 守 光', '中 央 党 校', 5), ('郭 守 光', '1958 年 12 月', 4)]"
653,《不可饶恕》是由尹钟彬编导，河正宇、许江元主演的剧情片,"[('不 可 饶 恕', '尹 钟 彬', 14), ('不 可 饶 恕', '河 正 宇', 13), ('不 可 饶 恕', '许 江 元', 13)]","[('不 可 饶 恕', '尹 钟 彬', 14), ('不 可 饶 恕', '河 正 宇', 13), ('不 可 饶 恕', '许 江 元', 13)]"
654,歌曲《百姓是父母》是由北京市青联委员、西城区文联理事、中国煤矿文工团青年词作家李俊伟作词，我国著名作曲、国家一级作曲家雷远生作曲,"[('百 姓 是 父 母', '雷 远 生', 9), ('百 姓 是 父 母', '李 俊 伟', 8), ('李 俊 伟', '中 国', 1)]","[('百 姓 是 父 母', '雷 远 生', 9), ('百 姓 是 父 母', '李 俊 伟', 8), ('李 俊 伟', '中 国', 1)]"
655,《王光东自选集》作者是王光东，由作家书局在2011年出版,"[('王 光 东 自 选 集', '王 光 东', 11), ('王 光 东 自 选 集', '作 家 书 局', 12)]","[('家', '2011 年', 16), ('王 光 东 自 选 集', '作 家 书 局', 12), ('王 光 东 自 选 集', '王 光 东', 11)]"
656,宋春菊，1966年11月生于银川，1974-1979就读银川市实验小学，1979-1985年就读于银川九中，1985-1988年就读于宁夏大学，1988年7月毕业宁夏大学，1988年7月参加工作，中学高级教师，现任学校英语教师,"[('宋 春 菊', '宁 夏 大 学', 5), ('宋 春 菊', '银 川', 2), ('宋 春 菊', '1966 年 11 月', 4)]","[('宋 春 菊', '银 川', 2), ('宋 春 菊', '宁 夏 大 学', 5), ('宋 春 菊', '1966 年 11 月', 4)]"
657,张海如，男，汉族，1946年4月出生，江西宜丰人,"[('张 海 如', '汉 族', 3)]","[('宜 丰 人', '汉 族', 3), ('张 海 如', '汉 族', 3), ('张 海 如', '江 西 宜 丰', 2)]"
658,我们不合适，是由海蝶音乐发行，林华勇作词、作曲，闻美茜演唱的一首歌曲,"[('我 们 不 合 适', '林 华 勇', 8), ('我 们 不 合 适', '林 华 勇', 9)]","[('我 们 不 合 适', '闻 美 茜', 6), ('我 们 不 合 适', '林 华 勇', 8), ('我 们 不 合 适', '林 华 勇', 9)]"
659,@视觉中国据悉，金正恩和夫人李雪主一起在宴会场热情迎接了文在寅特使，朝鲜劳动党中央副委员长金英哲和党中央第一副部长金与正等有关部门干部一起参加晚宴,"[('金 正 恩', '朝 鲜', 1), ('金 正 恩', '中 国', 1), ('金 英 哲', '朝 鲜', 1), ('金 英 哲', '中 国', 1)]","[('金 与 正', '朝 鲜', 1), ('金 与 正', '朝 鲜', 3), ('金 英 哲', '朝 鲜', 1)]"
660,林俊才，男，1962年11月生，汉族，籍贯、出生地湛江霞山,"[('林 俊 才', '汉 族', 3), ('林 俊 才', '湛 江 霞 山', 2), ('林 俊 才', '1962 年 11 月', 4)]","[('林 俊 才', '汉 族', 3), ('林 俊 才', '湛 江 霞 山', 2), ('林 俊 才', '1962 年 11 月', 4)]"
661,付绍刚，男，汉族，1966年8月生，中共党员，大学文化，云南省保山监狱二监区三级警长,"[('付 绍 刚', '汉 族', 3)]","[('付 绍 刚', '1966 年 8 月', 4), ('付 绍 刚', '汉', 3), ('付 绍 刚', '汉 族', 3)]"
662,陈波，男，汉族，1967年6月出生，浙江宁波人,"[('陈 波', '1967 年 6 月', 4), ('陈 波', '汉 族', 3)]","[('陈 波', '浙 江', 2), ('陈 波', '汉 族', 3), ('陈 波', '1967 年 6 月', 4)]"
663,顾俊明，男，汉族，大本文化，1956年5月16日出生，1976年6月参加公安工作，1986年12月加入中国共产党，生前历任天津市公安局河北分局王串场派出所民警、刑警队民警、副队长、队长、刑侦支队副支队长、副局长、北辰分局副局长，三级警监警衔,"[('顾 俊 明', '1956 年 5 月 16 日', 4), ('顾 俊 明', '中 国', 1), ('顾 俊 明', '汉 族', 3)]","[('顾 俊 明', '1956 年 5 月 16 日', 4), ('顾 俊 明', '中 国', 1), ('顾 俊 明', '汉 族', 3)]"
664,@小小范80027896 : 把妆卸了试试@手机用户6097888962 : 导演都是刘一志[捂脸]@时光62462 : 超级期待韬[送心]【难怪黄子韬说长得更像妈妈，看了爸爸的颜值，网友：真的一言难尽】随着《谈判官》的热播，黄子韬在剧中的表现也圈粉无数，从来没拍过电视剧的他，第一次就合作大咖杨幂,"[('谈 判 官', '黄 子 韬', 13)]","[('谈 判 官', '黄 子 韬', 13), ('谈 判 官', '刘 一 志', 14)]"
665,李宝善，男，55岁，汉族，中共党员，现任天津市南开区理疗医院内科行政主任，副主任医师,"[('李 宝 善', '汉 族', 3)]","[('宝', '汉 族 ，', 3), ('李 宝 善', '汉 族', 3), ('任 天', '汉 族', 3)]"
666,侯世标，男，汉族，1955年2月生，安徽肥西人，1976年3月参加工作，1986年7月入党，大学学历,"[('侯 世 标', '安 徽 肥 西', 2), ('侯 世 标', '汉 族', 3)]","[('侯 世 标', '安 徽 肥 西', 2), ('侯 世 标', '1955 年 2 月', 4), ('侯 世 标', '汉 族', 3)]"
667,《能不能》是由陈曦作词，董冬冬作曲，余枫演唱的一首歌曲,"[('能 不 能', '余 枫', 6), ('能 不 能', '董 冬 冬', 9), ('能 不 能', '陈 曦', 8)]","[('能 不 能', '余 枫', 6), ('能 不 能', '董 冬 冬', 9), ('能 不 能', '陈 曦', 8)]"
668,"简介覃薪吉 ，女 ,壮族，1978年4月出生，河池市东兰县人，中共党员，2004年12月入党，2003年7月参加工作，在职研究生学历","[('覃 薪 吉', '1978 年 4 月', 4), ('覃 薪 吉', '壮 族', 3), ('覃 薪 吉', '河 池 市 东 兰 县', 2)]","[('覃 薪 吉', '1978 年 4 月', 4), ('覃 薪 吉', '壮 族', 3), ('覃 薪 吉', '河 池 市 东 兰 县', 2)]"
669,吕玛亭，男，汉族，1939年11月，生于广东省海丰鹿境池口村农民家庭，军人出身，青冈公十九世孙,"[('吕 玛 亭', '汉 族', 3)]","[('于 广 东', '汉 族', 3), ('吕 玛 亭', '广 东 省 海 丰 鹿 境 池 口 村', 2), ('吕 玛 亭', '汉 族', 3)]"
670,《恨自己》是顾峰的音乐作品，顾峰作曲，收录在《喝个烂醉》专辑中,"[('恨 自 己', '顾 峰', 9), ('恨 自 己', '喝 个 烂 醉', 7)]","[('恨 自 己', '顾 峰', 6), ('恨 自 己', '顾 峰', 9), ('恨 自 己', '喝 个 烂 醉', 7)]"
671,"陆华海,男，壮族，1973年4月生，广西扶绥县人，2002年4月加入中国共产党，1994年7月参加工作，广西工学院食品科学与工程专业毕业，本科学历","[('陆 华 海', '壮 族', 3), ('陆 华 海', '广 西 工 学 院', 5)]","[('陆 华 海', '壮 族', 3), ('陆 华 海', '1973 年 4 月', 4), ('陆 华 海', '广 西 扶 绥 县', 2)]"
672,《我说》是马来西亚华裔女歌手李幸倪演唱的一首粤语歌曲，由周耀辉作词，杨镇邦作曲,"[('我 说', '杨 镇 邦', 9), ('我 说', '周 耀 辉', 8), ('我 说', '李 幸 倪', 6)]","[('我 说', '杨 镇 邦', 9), ('我 说', '周 耀 辉', 8), ('我 说', '李 幸 倪', 6)]"
