,text,pre,truth
228,2014年9月15日，“慰安妇”题材反战巨制新片《黎明之眼》在京举行首映发布会，导演吕小龙携主演郑佩佩、原子鏸、曾江等集体亮相,"[('黎 明 之 眼', '吕 小 龙', 14)]","[('黎 明 之 眼', '吕 小 龙', 14), ('黎 明 之 眼', '曾 江', 13), ('黎 明 之 眼', '原 子 [UNK]', 13), ('黎 明 之 眼', '郑 佩 佩', 13)]"
229,祁金立，男，汉族，1959年9月生，河南滑县人，1985年6月加入中国共产党，1981年8月参加工作，百泉农专农学专业毕业，经济学博士,"[('祁 金 立', '汉 族', 3)]","[('祁 金 立', '1959 年 9 月', 4), ('祁 金 立', '滑 县', 2), ('祁 金 立', '汉 族', 3), ('祁 金 立', '中 国', 1)]"
230,张健，男，汉族，1965年5月出生，江苏张家港人，1981年11月参加工作，1992年6月加入中国共产党，金融专业本科学历,"[('张 健', '1965 年 5 月', 4), ('张 健', '江 苏 张 家 港', 2), ('张 健', '汉 族', 3), ('张 健', '中 国', 1)]","[('张 健', '1965 年 5 月', 4), ('张 健', '江 苏 张 家 港', 2), ('张 健', '汉 族', 3), ('张 健', '中 国', 1)]"
231,刘佩琦，1958年出生于北京市海淀区，中国国家话剧院演员，毕业于解放军艺术学院,"[('刘 佩 琦', '1958 年', 4), ('刘 佩 琦', '解 放 军 艺 术 学 院', 5), ('刘 佩 琦', '北 京 市 海 淀 区', 2), ('刘 佩 琦', '中 国', 1)]","[('刘 佩 琦', '1958 年', 4), ('刘 佩 琦', '解 放 军 艺 术 学 院', 5), ('刘 佩 琦', '北 京 市 海 淀 区', 2), ('刘 佩 琦', '中 国', 1)]"
232,况世枫，女，汉族，大学本科文化（毕业于贵州民族学院法律专业，法学学士），文山市人，1981年11月生，2006年2月参加工作，2005年5月加入中国共产党，现任县人民法院审判员，科员,"[('况 世 枫', '汉 族', 3), ('况 世 枫', '文 山 市', 2), ('况 世 枫', '贵 州 民 族 学 院', 5), ('况 世 枫', '中 国', 1)]","[('况 世 枫', '1981 年 11 月', 4), ('况 世 枫', '文 山 市', 2), ('况 世 枫', '贵 州 民 族 学 院', 5), ('况 世 枫', '汉 族', 3)]"
233,《老夫子之小水虎传奇》是由福富博执导的动画影片，邓超、萧亚轩和蔡康永等联袂配音,"[('老 夫 子 之 小 水 虎 传 奇', '福 富 博', 14)]","[('老 夫 子 之 小 水 虎 传 奇', '福 富 博', 14), ('老 夫 子 之 小 水 虎 传 奇', '萧 亚 轩', 13), ('老 夫 子 之 小 水 虎 传 奇', '蔡 康 永', 13), ('老 夫 子 之 小 水 虎 传 奇', '邓 超', 13)]"
234,《去爱吧》是内地影星胡歌于2008年5月12日发行的个人首张专辑《出发》的主打歌，由王中言填词，佐罗王谱曲,"[('去 爱 吧', '王 中 言', 8), ('去 爱 吧', '胡 歌', 6), ('去 爱 吧', '佐 罗 王', 9), ('去 爱 吧', '出 发', 7)]","[('去 爱 吧', '王 中 言', 8), ('去 爱 吧', '佐 罗 王', 9), ('去 爱 吧', '胡 歌', 6), ('去 爱 吧', '出 发', 7)]"
235,《浪淘沙》是一首中国风歌曲，由刘德华演唱，黄庆元作词、作曲,"[('浪 淘 沙', '黄 庆 元', 8)]","[('浪 淘 沙', '黄 庆 元', 9), ('刘 德 华', '中 国', 1), ('浪 淘 沙', '刘 德 华', 6), ('浪 淘 沙', '黄 庆 元', 8)]"
236,《简单最浪漫》是由农夫填词，方大同作曲并演唱的歌曲，收录在2007年专辑《未来》中,"[('简 单 最 浪 漫', '农 夫', 8), ('简 单 最 浪 漫', '未 来', 7), ('简 单 最 浪 漫', '方 大 同', 9)]","[('简 单 最 浪 漫', '未 来', 7), ('简 单 最 浪 漫', '农 夫', 8), ('简 单 最 浪 漫', '方 大 同', 9), ('简 单 最 浪 漫', '方 大 同', 6)]"
237,杨洁，女，汉族，1967年8月生，天津蓟县人，1991年11月加入中国共产党，1985年11月参加工作，省委党校在职研究生班经济管理专业毕业，省委党校研究生学历,"[('杨 洁', '中 国', 1), ('杨 洁', '汉 族', 3)]","[('杨 洁', '中 国', 1), ('杨 洁', '1967 年 8 月', 4), ('杨 洁', '天 津 蓟 县', 2), ('杨 洁', '汉 族', 3)]"
238,陈光信，男，1971年1月出生，广东徐闻人，汉族，全日制大专学历，1996年10月参加工作，2010年7月加入中国共产党,"[('陈 光 信', '汉 族', 3), ('陈 光 信', '广 东 徐 闻', 2)]","[('陈 光 信', '广 东 徐 闻', 2), ('陈 光 信', '汉 族', 3), ('陈 光 信', '中 国', 1), ('陈 光 信', '1971 年 1 月', 4)]"
239,苑芳江，男，汉族，1977年3月生，2000年7月参加工作，1997年4月加入中国共产党，哈尔滨师范大学马克思主义中国化专业在职研究生毕业，研究生学历，法学博士，副教授，硕士研究生导师,"[('苑 芳 江', '哈 尔 滨 师 范 大 学', 5), ('苑 芳 江', '汉 族', 3)]","[('苑 芳 江', '哈 尔 滨 师 范 大 学', 5), ('苑 芳 江', '1977 年 3 月', 4), ('苑 芳 江', '中 国', 1), ('苑 芳 江', '汉 族', 3)]"
240,《曾国藩在大清国的发迹史》是2011年中国商业出版社出版的图书，作者是彭训文，马勇,"[('曾 国 藩 在 大 清 国 的 发 迹 史', '彭 训 文', 11), ('曾 国 藩 在 大 清 国 的 发 迹 史', '马 勇', 11), ('曾 国 藩 在 大 清 国 的 发 迹 史', '中 国 商 业 出 版 社', 12)]","[('曾 国 藩 在 大 清 国 的 发 迹 史', '彭 训 文', 11), ('马 勇', '中 国', 1), ('曾 国 藩 在 大 清 国 的 发 迹 史', '马 勇', 11), ('曾 国 藩 在 大 清 国 的 发 迹 史', '中 国 商 业 出 版 社', 12)]"
241,《无耻之徒》是金玟岐创作并演唱的一首歌曲，该曲目收录在专辑《完美世界》中,"[('无 耻 之 徒', '完 美 世 界', 7), ('无 耻 之 徒', '金 玟 岐', 6), ('无 耻 之 徒', '金 玟 岐', 9)]","[('无 耻 之 徒', '完 美 世 界', 7), ('无 耻 之 徒', '金 玟 岐', 6), ('无 耻 之 徒', '金 玟 岐', 8), ('无 耻 之 徒', '金 玟 岐', 9)]"
242,蒙古族著名歌手乌兰图雅演唱的歌曲《雅鲁藏布江》，所属专辑《火辣辣的情歌》，作词、作曲：薛西语,"[('雅 鲁 藏 布 江', '火 辣 辣 的 情 歌', 7), ('火 辣 辣 的 情 歌', '薛 西 语', 9), ('雅 鲁 藏 布 江', '薛 西 语', 9), ('雅 鲁 藏 布 江', '薛 西 语', 8), ('火 辣 辣 的 情 歌', '乌 兰 图 雅', 6)]","[('雅 鲁 藏 布 江', '薛 西 语', 9), ('雅 鲁 藏 布 江', '乌 兰 图 雅', 6), ('雅 鲁 藏 布 江', '火 辣 辣 的 情 歌', 7), ('雅 鲁 藏 布 江', '薛 西 语', 8)]"
243,简介  钱美玲，女，汉族，1961年12月出生，湖北咸安人，大学学历，1986年5月加入中国共产党，1978年8月参加工作，1997年1月任正科职级，曾任咸宁市人口与计划生育委员会市直与流动人口计划生育管理办公室主任,"[('钱 美 玲', '中 国', 1), ('钱 美 玲', '汉 族', 3)]","[('钱 美 玲', '中 国', 1), ('钱 美 玲', '1961 年 12 月', 4), ('钱 美 玲', '汉 族', 3), ('钱 美 玲', '湖 北 咸 安', 2)]"
244,《红尘情歌》由潘龙江作词作曲，由郑源和蒋姗倍对唱，属于闽南风格的流行歌曲,"[('红 尘 情 歌', '郑 源', 6), ('红 尘 情 歌', '潘 龙 江', 8), ('红 尘 情 歌', '蒋 姗 倍', 6), ('红 尘 情 歌', '潘 龙 江', 9)]","[('红 尘 情 歌', '郑 源', 6), ('红 尘 情 歌', '潘 龙 江', 8), ('红 尘 情 歌', '蒋 姗 倍', 6), ('红 尘 情 歌', '潘 龙 江', 9)]"
245,《不一样的朋友》是家家、乱弹阿翔演唱的歌曲，由乱弹阿翔作词、作曲，收录在家家首张个人音乐专辑《忘不记》中,"[('不 一 样 的 朋 友', '乱 弹 阿 翔', 9), ('不 一 样 的 朋 友', '乱 弹 阿 翔', 8)]","[('不 一 样 的 朋 友', '乱 弹 阿 翔', 9), ('不 一 样 的 朋 友', '家 家', 6), ('不 一 样 的 朋 友', '忘 不 记', 7), ('不 一 样 的 朋 友', '乱 弹 阿 翔', 8)]"
246,个人简介何水法，1946年8月生于杭州，1980年毕业于中国美术学院中国画系花鸟画研究生班,"[('何 水 法', '1946 年 8 月', 4), ('何 水 法', '中 国 美 术 学 院', 5), ('何 水 法', '杭 州', 2)]","[('何 水 法', '1946 年 8 月', 4), ('何 水 法', '中 国', 1), ('何 水 法', '中 国 美 术 学 院', 5), ('何 水 法', '杭 州', 2)]"
247,《留神》是一部海顿执导电视剧，该剧由海顿、张恒、吴秀波等主演,"[('留 神', '海 顿', 14)]","[('留 神', '吴 秀 波', 13), ('留 神', '张 恒', 13), ('留 神', '海 顿', 13), ('留 神', '海 顿', 14)]"
248,具惠善，1984年11月9日出生于韩国首尔，韩国女艺人、导演、编剧，毕业于首尔艺术大学,"[('具 惠 善', '1984 年 11 月 9 日', 4), ('具 惠 善', '韩 国 首 尔', 2), ('具 惠 善', '韩 国', 1), ('具 惠 善', '首 尔 艺 术 大 学', 5)]","[('具 惠 善', '1984 年 11 月 9 日', 4), ('具 惠 善', '韩 国 首 尔', 2), ('具 惠 善', '韩 国', 1), ('具 惠 善', '首 尔 艺 术 大 学', 5)]"
249,《分开不要在雨天》是由刘德华作词，金培达作曲，刘德华演唱的一首歌曲，收录在专辑《爱无知》中,"[('分 开 不 要 在 雨 天', '爱 无 知', 7), ('分 开 不 要 在 雨 天', '刘 德 华', 8), ('分 开 不 要 在 雨 天', '金 培 达', 9)]","[('分 开 不 要 在 雨 天', '爱 无 知', 7), ('分 开 不 要 在 雨 天', '刘 德 华', 8), ('分 开 不 要 在 雨 天', '刘 德 华', 6), ('分 开 不 要 在 雨 天', '金 培 达', 9)]"
250,《天下人家》由高希希工作室投资出品的一部现代家庭伦理电视剧，由于和伟、杨童舒、李依晓、潘虹、李明启等主演，高希希担任导演，欧阳琴书担任制片人,"[('天 下 人 家', '高 希 希 工 作 室', 0)]","[('天 下 人 家', '杨 童 舒', 13), ('天 下 人 家', '高 希 希 工 作 室', 0), ('天 下 人 家', '李 依 晓', 13), ('天 下 人 家', '于 和 伟', 13)]"
251,《让木乃伊跳舞》是2012年9月由译林出版社出版的图书，作者是美国作家托马斯·霍文,"[('让 木 乃 伊 跳 舞', '译 林 出 版 社', 12), ('让 木 乃 伊 跳 舞', '托 马 斯 · 霍 文', 11)]","[('让 木 乃 伊 跳 舞', '托 马 斯 · 霍 文', 11), ('让 木 乃 伊 跳 舞', '译 林 出 版 社', 12), ('托 马 斯', '美 国', 1), ('托 马 斯', '美 国', 2)]"
252,林合入，男，汉族，1977年6月出生，福建建瓯人，中国共产党党员，第十三届福建省建阳市政协委员，福建省人力资源和社会保障厅（经济师和评茶师）， 1997年8月参加工作,"[('林 合 入', '福 建 建 瓯', 2), ('林 合 入', '汉 族', 3), ('林 合 入', '1977 年 6 月', 4)]","[('林 合 入', '汉 族', 3), ('林 合 入', '中 国', 1), ('林 合 入', '福 建 建 瓯', 2), ('林 合 入', '1977 年 6 月', 4)]"
253,《中国经济金融热点问题聚焦》是2006年10月由中国经济出版社出版的图书，作者是褚庆义，李悦，刘润石1,"[('中 国 经 济 金 融 热 点 问 题 聚 焦', '中 国 经 济 出 版 社', 12), ('李 悦', '中 国', 1)]","[('中 国 经 济 金 融 热 点 问 题 聚 焦', '中 国 经 济 出 版 社', 12), ('中 国 经 济 金 融 热 点 问 题 聚 焦', '褚 庆 义', 11), ('中 国 经 济 金 融 热 点 问 题 聚 焦', '刘 润 石', 11), ('中 国 经 济 金 融 热 点 问 题 聚 焦', '李 悦', 11)]"
254,《走了》是由林志炫演唱的一艘歌曲，由詹兆源填词作曲，收录于专辑《原声之旅》中,"[('走 了', '原 声 之 旅', 7), ('走 了', '詹 兆 源', 8), ('走 了', '林 志 炫', 6), ('走 了', '詹 兆 源', 9)]","[('走 了', '原 声 之 旅', 7), ('走 了', '詹 兆 源', 8), ('走 了', '林 志 炫', 6), ('走 了', '詹 兆 源', 9)]"
255,朴树是一位优秀歌手，他创作的《平凡之路》、《生如夏花》、《那些花儿》等歌曲被歌迷们广泛传唱,"[('平 凡 之 路', '朴 树', 9), ('那 些 花 儿', '朴 树', 9)]","[('那 些 花 儿', '朴 树', 6), ('那 些 花 儿', '朴 树', 8), ('那 些 花 儿', '朴 树', 9), ('平 凡 之 路', '朴 树', 6)]"
256,《让我陪你一段》是由郑淑纪作词，徐禹作曲，徐德昌编曲，黎明演唱的一首歌曲，收录于专辑《今夜你会不会来》中，发行于1991年05月16日,"[('让 我 陪 你 一 段', '今 夜 你 会 不 会 来', 7), ('让 我 陪 你 一 段', '郑 淑 纪', 8)]","[('让 我 陪 你 一 段', '黎 明', 6), ('让 我 陪 你 一 段', '徐 禹', 9), ('让 我 陪 你 一 段', '郑 淑 纪', 8), ('让 我 陪 你 一 段', '今 夜 你 会 不 会 来', 7)]"
257,《不良》是当今流行乐坛著名歌手徐良为自己的粉丝所创作的一首歌曲，并收录在徐良首张个人专辑《不良少年》中，歌曲积极向上，告诉听众的是一种勇于追求梦想的精神，不想要别人对自己束缚,"[('不 良', '不 良 少 年', 7)]","[('不 良', '徐 良', 6), ('不 良', '不 良 少 年', 7), ('不 良', '徐 良', 8), ('不 良', '徐 良', 9)]"
258,《三太子》是朱约信、朱赞美儿童诗班演唱的歌曲，朱约信作词作曲编曲,"[('三 太 子', '朱 约 信', 8), ('三 太 子', '朱 约 信', 9)]","[('三 太 子', '朱 约 信', 8), ('三 太 子', '朱 约 信', 9), ('三 太 子', '朱 约 信', 6), ('三 太 子', '朱 赞 美 儿 童 诗 班', 6)]"
259,《迷失的北京》是一部现代都市题材的黑色幽默影片，故事讲述一次偶然发生且充满争议的“强奸/通奸”事件，导致梁家辉和妻子金燕玲以及范冰冰和丈夫佟大为两个贫富家庭之间爆发了一连串离奇诡异的矛盾冲突和感情错位的戏剧性故事,"[('迷 失 的 北 京', '范 冰 冰', 13)]","[('迷 失 的 北 京', '梁 家 辉', 13), ('迷 失 的 北 京', '佟 大 为', 13), ('迷 失 的 北 京', '范 冰 冰', 13), ('迷 失 的 北 京', '金 燕 玲', 13)]"
260,傅正明，男，土家族，湖北汉川人，1960年9月出生，1981年9月参加工作，1988年11月加入中国共产党，中央党校大学学历,"[('傅 正 明', '1960 年 9 月', 4), ('傅 正 明', '湖 北 汉 川', 2), ('傅 正 明', '土 家 族', 3)]","[('傅 正 明', '中 央 党 校 大 学', 5), ('傅 正 明', '1960 年 9 月', 4), ('傅 正 明', '湖 北 汉 川', 2), ('傅 正 明', '土 家 族', 3)]"
261,《警网雄风》是王晶执导，邹兆龙、杨丽菁、于小慧等主演的警匪片，26集,"[('警 网 雄 风', '王 晶', 14)]","[('警 网 雄 风', '王 晶', 14), ('警 网 雄 风', '杨 丽 菁', 13), ('警 网 雄 风', '于 小 慧', 13), ('警 网 雄 风', '邹 兆 龙', 13)]"
262,《空缺》是陈信荣作词，周传雄作曲，周传雄演唱的一首歌曲，收录在专辑《蓝色土耳其》中,"[('蓝 色 土 耳 其', '周 传 雄', 9), ('空 缺', '周 传 雄', 9), ('空 缺', '陈 信 荣', 8)]","[('空 缺', '蓝 色 土 耳 其', 7), ('空 缺', '周 传 雄', 9), ('空 缺', '陈 信 荣', 8), ('空 缺', '周 传 雄', 6)]"
263,李雪耕，男，1976年11月出生，壮族，广西凭祥市人，广西民族大学汉语言文学专业，大学学历，文学学士，2002年8月加入中国共产党，2000年9月参加工作,"[('李 雪 耕', '广 西 凭 祥 市', 2), ('李 雪 耕', '壮 族', 3)]","[('李 雪 耕', '广 西 民 族 大 学', 5), ('李 雪 耕', '广 西 凭 祥 市', 2), ('李 雪 耕', '壮 族', 3), ('李 雪 耕', '1976 年 11 月', 4)]"
264,《小戏骨·红楼梦》是由“潘礼平团队”执导，释小松、周漾玥、钟宝儿、郭飞歌、罗熙怡、陶冰蓝、钟奕儿等主演，于10月1日下午16点正式登陆湖南卫视首播，晚上20点在腾讯视频同步更新，会员看全集,"[('小 戏 骨 · 红 楼 梦', '潘 礼 平', 14)]","[('红 楼 梦', '陶 冰 蓝', 13), ('红 楼 梦', '钟 奕 儿', 13), ('红 楼 梦', '潘 礼 平', 14), ('红 楼 梦', '郭 飞 歌', 13)]"
265,戴世余，1977年8月生，西畴县莲花塘乡人，大学学历，毕业于云南师范大学法律专业，1997年7月参加工作，1999年6月加入中国共产党，现在西畴县国土资源局工作，科员,"[('戴 世 余', '1977 年 8 月', 4), ('戴 世 余', '西 畴 县 莲 花 塘 乡', 2), ('戴 世 余', '云 南 师 范 大 学', 5)]","[('戴 世 余', '1977 年 8 月', 4), ('戴 世 余', '中 国', 1), ('戴 世 余', '云 南 师 范 大 学', 5), ('戴 世 余', '西 畴 县 莲 花 塘 乡', 2)]"
266,温江涛，男，1973年4月出生，汉族，江西寻乌人，1993年8月参加工作，1994年12月加入中国共产党，研究生学历,"[('温 江 涛', '江 西 寻 乌', 2), ('温 江 涛', '汉 族', 3)]","[('温 江 涛', '中 国', 1), ('温 江 涛', '1973 年 4 月', 4), ('温 江 涛', '江 西 寻 乌', 2), ('温 江 涛', '汉 族', 3)]"
267,《想念你》是由金志文作词，金志文作曲，金志文演唱的一首歌曲，该曲收录于金志文2007年发行的专辑《兄弟小文》,"[('想 念 你', '兄 弟 小 文', 7), ('想 念 你', '金 志 文', 6), ('想 念 你', '金 志 文', 8), ('想 念 你', '金 志 文', 9)]","[('想 念 你', '兄 弟 小 文', 7), ('想 念 你', '金 志 文', 6), ('想 念 你', '金 志 文', 8), ('想 念 你', '金 志 文', 9)]"
268,《我被青春撞了一下腰》是收录于专辑《失恋十四行》中的一首流行歌曲，由黄一雄作词，左宏元作曲，杨大晗编曲，张真演唱,"[('我 被 青 春 撞 了 一 下 腰', '黄 一 雄', 8), ('我 被 青 春 撞 了 一 下 腰', '失 恋 十 四 行', 7)]","[('我 被 青 春 撞 了 一 下 腰', '左 宏 元', 9), ('我 被 青 春 撞 了 一 下 腰', '黄 一 雄', 8), ('我 被 青 春 撞 了 一 下 腰', '失 恋 十 四 行', 7), ('我 被 青 春 撞 了 一 下 腰', '张 真', 6)]"
269,刘卫，男，1972年5月出生，汉族，湖北省大冶市人，1992年7月参加工作， 2004年7月加入中国共产党，湖北大学中文专业毕业,"[('刘 卫', '1972 年 5 月', 4), ('刘 卫', '汉', 3), ('刘 卫', '中 国', 1), ('刘 卫', '湖 北 省 大 冶 市', 2)]","[('刘 卫', '1972 年 5 月', 4), ('刘 卫', '中 国', 1), ('刘 卫', '汉 族', 3), ('刘 卫', '湖 北 省 大 冶 市', 2)]"
270,电影《橘子酱男孩》改编自吉住涉的人气少女漫画作品，发行量超过一千万本，首次真人化作品是在2001年华视视9点档播出的偶像剧《橘子酱男孩》，电影版则由樱井日奈子、吉泽亮主演，编剧由浅野妙子担任，导演则则是近年执导过多部少女漫改电影的广木隆一担任,[],"[('橘 子 酱 男 孩', '吉 泽 亮', 13), ('橘 子 酱 男 孩', '樱 井 日 奈 子', 13), ('橘 子 酱 男 孩', '2001 年', 16)]"
