,text,pre,truth
1664,话匣子的饰演者许晴介绍：许晴生于北京，中国女演员，1988考入北京电影学院表演系本科班,"[('许 晴', '北 京 电 影 学 院', 5), ('许 晴', '北 京', 2), ('许 晴', '中 国', 1)]","[('许 晴', '北 京 电 影 学 院', 5), ('许 晴', '北 京', 2), ('许 晴', '中 国', 1)]"
1665,《四季的味道》作者是紫竹醉瑾年，连载网站是云中书城，属于青春校园小说,"[('四 季 的 味 道', '云 中 书 城', 10)]","[('四 季 的 味 道', '云 中 书 城', 10), ('四 季 的 味 道', '紫 竹 醉 瑾 年', 11)]"
1666,王和金，男，四川德阳人，中共党员，1973年7月从德阳孝泉师范学校毕业后参加工作，“文革”结束恢复高考后，1979年考入西华师范大学政治系，1983年毕业，获获学士学位,"[('王 和 金', '西 华 师 范 大 学', 5), ('王 和 金', '四 川 德 阳', 2)]","[('王 和 金', '西 华 师 范 大 学', 5), ('王 和 金', '四 川 德 阳', 2)]"
1667,《儿科护理学（上下册）》是2005年人民卫生出版社发行部出版的图书，作者是胡雁,"[('儿 科 护 理 学 （ 上 下 册 ）', '人 民 卫 生 出 版 社 发 行 部', 12), ('儿 科 护 理 学 （ 上 下 册 ）', '胡 雁', 11)]","[('儿 科 护 理 学 （ 上 下 册 ）', '人 民 卫 生 出 版 社 发 行 部', 12), ('儿 科 护 理 学 （ 上 下 册 ）', '胡 雁', 11)]"
1668,曾明德，男，汉族，1943年5月生于四川省邛崃市,"[('曾 明 德', '汉 族', 3)]","[('曾 明 德', '四 川 省 邛 [UNK] 市', 2), ('曾 明 德', '1943 年 5 月', 4), ('曾 明 德', '汉 族', 3)]"
1669,杜秉离 男，1948年8月生，河南商水县巴村镇娄庄人,"[('杜 秉 离', '河 南 商 水 县 巴 村 镇 娄 庄', 2), ('杜 秉 离', '1948 年 8 月', 4)]","[('杜 秉 离', '河 南 商 水 县 巴 村 镇 娄 庄', 2), ('杜 秉 离', '1948 年 8 月', 4)]"
1670,早年经历爱德华多·弗雷·鲁伊斯-塔格莱，全名爱德华多·阿尔弗雷多·胡安·贝尔纳多·弗雷·鲁伊斯-塔格莱，1942年6月24日出生于智利首都圣地亚哥,"[('胡 安 ·', '智 利', 1), ('爱 德 华 多 · 弗 雷 · 鲁 伊 斯 - 塔 格 莱', '1942 年 6 月 24 日', 4)]","[('爱 德 华 多 · 弗 雷 · 鲁 伊 斯 - 塔 格 莱', '智 利', 1), ('爱 德 华 多 · 弗 雷 · 鲁 伊 斯 - 塔 格 莱', '智 利', 2), ('爱 德 华 多 · 弗 雷 · 鲁 伊 斯 - 塔 格 莱', '1942 年 6 月 24 日', 4), ('爱 德 华 多 · 弗 雷 · 鲁 伊 斯 - 塔 格 莱', '圣 地 亚 哥', 2)]"
1671,原标题：赵丽颖后背旧伤触目惊心 艰辛成功路堪称励志姐（组图）原标题：赵丽颖后背旧伤触目惊心 艰辛成功路堪称励志姐后来两人再续前缘，《陆贞传奇》赵丽颖演“霸气外露”的女官，与陈晓所组成的情侣搭档也成当时最热门的荧屏情侣档,"[('陆 贞 传 奇', '赵 丽 颖', 13)]","[('陆 贞 传 奇', '陈 晓', 13), ('陆 贞 传 奇', '赵 丽 颖', 13)]"
1672,只怕不再遇上，是一首由歌手张国荣和陈洁灵合唱的歌曲，于1985年发行在专辑《全赖有你 夏日精选》中,"[('只 怕 不 再 遇 上', '《 全 赖 有 你 夏 日 精 选 》', 7)]","[('只 怕 不 再 遇 上', '陈 洁 灵', 6), ('只 怕 不 再 遇 上', '全 赖 有 你 夏 日 精 选', 7)]"
1673,董其昌，字玄宰，号思白，又号香光居士，汉族，华亭（今上海松江）人,"[('董 其 昌', '华 亭', 2), ('董 其 昌', '汉 族', 3)]","[('董 其 昌', '华 亭', 2), ('董 其 昌', '松 江', 2), ('董 其 昌', '汉 族', 3)]"
1674,布丹出生于1824年的法国画家,"[('布 丹', '1824 年', 4), ('布 丹', '法 国', 1)]","[('布 丹', '1824 年', 4), ('布 丹', '法 国', 1)]"
1675,贫苦童年1928年7月29日，李嘉诚生于广 东潮州潮安县北门街面线巷的一个家庭,"[('李 嘉 诚', '广 东 潮 州 潮 安 县', 2), ('李 嘉 诚', '1928 年 7 月 29 日', 4)]","[('李 嘉 诚', '1928 年 7 月 29 日', 4), ('李 嘉 诚', '潮 安 县', 2)]"
1676,《死亡邮件》是由李彧执导的惊悚片，任泉，乔任梁，张杨果而，曹阳，白瑶，周泓领衔主演,"[('死 亡 邮 件', '李 彧', 14)]","[('死 亡 邮 件', '周 泓', 13), ('死 亡 邮 件', '白 瑶', 13), ('死 亡 邮 件', '李 彧', 14), ('死 亡 邮 件', '张 杨 果 而', 13)]"
1677,《烦恼只因我》是王杰的音乐作品，林夕作曲，收录在《谁明浪子心》专辑中,"[('烦 恼 只 因 我', '谁 明 浪 子 心', 7)]","[('烦 恼 只 因 我', '王 杰', 6), ('烦 恼 只 因 我', '谁 明 浪 子 心', 7)]"
1678,《烹饪原料知识同步练习》是2008年1月1日高等教育出版社出版的图书，作者是杨正华,"[('烹 饪 原 料 知 识 同 步 练 习', '高 等 教 育 出 版 社', 12)]","[('烹 饪 原 料 知 识 同 步 练 习', '高 等 教 育', 12), ('烹 饪 原 料 知 识 同 步 练 习', '杨 正 华', 11)]"
1679,书籍推荐《精进：如何成为一个很厉害的人》《精进：如何成为一个很厉害的人》是2016年江苏凤凰文艺出版社出版的图书，作者是采铜（崔翔宇）,"[('精 进 ： 如 何 成 为 一 个 很 厉 害 的 人', '采 铜', 11), ('精 进 ： 如 何 成 为 一 个 很 厉 害 的 人', '崔 翔 宇', 11), ('精 进 ： 如 何 成 为 一 个 很 厉 害 的 人', '江 苏 凤 凰 文 艺 出 版 社', 12)]","[('精 进 ： 如 何 成 为 一 个 很 厉 害 的 人', '采 铜', 11), ('精 进 ： 如 何 成 为 一 个 很 厉 害 的 人', '江 苏 凤 凰 文 艺 出 版 社', 12)]"
1680,霍卫平，男，汉族，1962年11月生，甘肃天水人，1982年7月参加工作，民革党员，甘肃农业大学草原系毕业（学士学位），省委党校研究生学历,"[('霍 卫 平', '汉 族', 3), ('霍 卫 平', '1962 年 11 月', 4), ('霍 卫 平', '甘 肃 天 水', 2), ('霍 卫 平', '甘 肃 农 业 大 学', 5)]","[('霍 卫 平', '汉 族', 3), ('霍 卫 平', '1962 年 11 月', 4), ('霍 卫 平', '甘 肃 天 水', 2)]"
1681,《女人不是月亮》是由潘霞执导的农村题材电视剧，赵明明、纪原等参加演出,"[('女 人 不 是 月 亮', '潘 霞', 14), ('女 人 不 是 月 亮', '纪 原', 13), ('女 人 不 是 月 亮', '赵 明 明', 13)]","[('女 人 不 是 月 亮', '潘 霞', 14), ('女 人 不 是 月 亮', '纪 原', 13), ('女 人 不 是 月 亮', '赵 明 明', 13)]"
1682,《强奸终极篇之最后羔羊》是由王晶执导，关秀媚、张家辉、吴毅将等领衔主演的情色电影,"[('强 奸 终 极 篇 之 最 后 羔 羊', '王 晶', 14)]","[('强 奸 终 极 篇 之 最 后 羔 羊', '关 秀 媚', 13), ('强 奸 终 极 篇 之 最 后 羔 羊', '吴 毅 将', 13), ('强 奸 终 极 篇 之 最 后 羔 羊', '王 晶', 14), ('强 奸 终 极 篇 之 最 后 羔 羊', '张 家 辉', 13)]"
1683,首先看看这2.4的评分，就要对霍建华、李亚鹏版的笑傲江湖说对不起了，没想到当初你们演的那么好,"[('笑 傲 江 湖', '霍 建 华', 13), ('笑 傲 江 湖', '李 亚 鹏', 13)]","[('笑 傲 江 湖', '霍 建 华', 13), ('笑 傲 江 湖', '李 亚 鹏', 13)]"
1684,人物资料姓名：普莱姆基特1  性别：女  国籍：泰国  生日：1983年11月9日  身高：1米80  体重：63公斤  运动项目：排球  场上位置：副攻  扣球高度：2,"[('普 莱 姆 基 特', '泰 国', 1), ('普 莱 姆 基 特', '1983 年 11 月 9 日', 4)]","[('普 莱 姆 基 特', '泰 国', 1), ('普 莱 姆 基 特', '1983 年 11 月 9 日', 4)]"
1685,原子霏，出生于辽宁省，毕业于北京舞蹈学院，中国内地女歌手、演员，中国辣妹组合前队长、主唱,"[('原 子 霏', '北 京 舞 蹈 学 院', 5), ('原 子 霏', '中 国', 1), ('原 子 霏', '辽 宁 省', 2)]","[('原 子 霏', '北 京 舞 蹈 学 院', 5), ('原 子 霏', '辽 宁 省', 2)]"
1686,《三百六十五里路》是由李玲玉演唱的一首歌曲，收录在《李玲玉泪洒歌坛演唱会》专辑里,"[('三 百 六 十 五 里 路', '李 玲 玉', 6), ('三 百 六 十 五 里 路', '李 玲 玉 泪 洒 歌 坛 演 唱 会', 7)]","[('三 百 六 十 五 里 路', '李 玲 玉', 6), ('三 百 六 十 五 里 路', '李 玲 玉 泪 洒 歌 坛 演 唱 会', 7)]"
1687,2、《夕阳之歌》梅艳芳1989年所演唱的香港经典粤语歌曲，是电影《英雄本色3-夕阳之歌》的主题曲，由日本著名歌手近藤真彦作曲，陈少琪填词,"[('夕 阳 之 歌', '近 藤 真 彦', 9), ('夕 阳 之 歌', '陈 少 琪', 8)]","[('夕 阳 之 歌', '梅 艳 芳', 6), ('夕 阳 之 歌', '陈 少 琪', 8)]"
1688,《雨水穿透我的记忆》是陈瑞演唱的一首流行歌曲，所属专辑《等待雨季的来临》,"[('雨 水 穿 透 我 的 记 忆', '等 待 雨 季 的 来 临', 7)]","[('雨 水 穿 透 我 的 记 忆', '陈 瑞', 6), ('雨 水 穿 透 我 的 记 忆', '等 待 雨 季 的 来 临', 7), ('等 待 雨 季 的 来 临', '陈 瑞', 6)]"
1689,《不要再说爱我》是香港歌手王杰创作的一首歌曲作品，收录于国语专辑《向太阳怒吼》中，发行与1990年1月，该歌曲作词、作曲者均为王杰,"[('不 要 再 说 爱 我', '王 杰', 9)]","[('不 要 再 说 爱 我', '王 杰', 8), ('不 要 再 说 爱 我', '王 杰', 9), ('不 要 再 说 爱 我', '向 太 阳 怒 吼', 7), ('不 要 再 说 爱 我', '王 杰', 6)]"
1690,赵振宣，汉族，安徽人，毕业于南昌大学计算机学院电子商务专业,"[('赵 振 宣', '汉 族', 3), ('赵 振 宣', '安 徽', 2), ('赵 振 宣', '南 昌 大 学', 5)]","[('赵 振 宣', '汉 族', 3), ('赵 振 宣', '安 徽', 2)]"
1691,《公民基本人权法律制度研究》是2006年1月北京大学出版社出版的一本书籍，作者是林喆,"[('公 民 基 本 人 权 法 律 制 度 研 究', '北 京 大 学 出 版 社', 12)]","[('公 民 基 本 人 权 法 律 制 度 研 究', '林 喆', 11), ('公 民 基 本 人 权 法 律 制 度 研 究', '北 京 大 学 出 版 社', 12)]"
1692,《闽商发展报告》是2012年出版的图书，作者是李闽榕，王日根，林琛,"[('闽 商 发 展 报 告', '李 闽 榕', 11)]","[('闽 商 发 展 报 告', '林 琛', 11), ('闽 商 发 展 报 告', '王 日 根', 11), ('闽 商 发 展 报 告', '李 闽 榕', 11)]"
1693,《你是否还记得》是林玉英的音乐作品，黄河作曲，收录在《夜空》专辑中,"[('你 是 否 还 记 得', '夜 空', 7), ('你 是 否 还 记 得', '黄 河', 9)]","[('你 是 否 还 记 得', '夜 空', 7), ('你 是 否 还 记 得', '黄 河', 9)]"
1694,《红顶混混》是连载于幻剑书盟的小说，作者是艾秋雨,"[('红 顶 混 混', '艾 秋 雨', 11), ('红 顶 混 混', '幻 剑 书 盟', 10)]","[('红 顶 混 混', '艾 秋 雨', 11), ('红 顶 混 混', '幻 剑 书 盟', 10)]"
1695,《醒世姻缘传（全三册）》是2005年9月中华书局出版的图书，作者是西周生,"[('醒 世 姻 缘 传 （ 全 三 册 ）', '中 华 书 局', 12), ('醒 世 姻 缘 传 （ 全 三 册 ）', '西 周 生', 11)]","[('醒 世 姻 缘 传 （ 全 三 册 ）', '中 华 书 局', 12), ('醒 世 姻 缘 传 （ 全 三 册 ）', '西 周 生', 11)]"
1696,《你所不知道的日本名词故事》是2014年1月上海译文出版社出版发行的图书，作者是新井一二三,"[('你 所 不 知 道 的 日 本 名 词 故 事', '上 海 译 文 出 版 社', 12), ('你 所 不 知 道 的 日 本 名 词 故 事', '新 井 一 二 三', 11)]","[('你 所 不 知 道 的 日 本 名 词 故 事', '上 海 译 文 出 版 社', 12), ('你 所 不 知 道 的 日 本 名 词 故 事', '新 井 一 二 三', 11)]"
1697,《爱我就陪我看电影》是由牛朝阳执导，吴镇宇、余男、金范、娜扎、任达华、惠英红等主演的爱情喜剧片,"[('爱 我 就 陪 我 看 电 影', '牛 朝 阳', 14)]","[('爱 我 就 陪 我 看 电 影', '牛 朝 阳', 14), ('爱 我 就 陪 我 看 电 影', '金 范', 13)]"
1698,《都挺好》是由东阳正午阳光影视有限公司出品，侯鸿亮制片，简川訸执导，王三毛、磊子编剧，姚晨、倪大红等主演的都市情感剧,"[('都 挺 好', '东 阳 正 午 阳 光 影 视 有 限 公 司', 0), ('都 挺 好', '倪 大 红', 13), ('都 挺 好', '姚 晨', 13), ('都 挺 好', '简 川 [UNK]', 14)]","[('都 挺 好', '东 阳 正 午 阳 光 影 视 有 限 公 司', 0), ('都 挺 好', '倪 大 红', 13), ('都 挺 好', '姚 晨', 13), ('都 挺 好', '简 川 [UNK]', 14)]"
1699,个人简介姓名：段高源  生日：1984-11-09  场上位置：后卫  惯用脚：右脚   出生地：重庆市 (中国)职业生涯1234,"[('段 高 源', '重 庆', 2), ('段 高 源', '中 国', 1), ('段 高 源', '1984 - 11 - 09', 4)]","[('段 高 源', '中 国', 1), ('段 高 源', '1984 - 11 - 09', 4), ('段 高 源', '重 庆 市', 2)]"
1700,丁寿昌（1826年－1880年），淮军将领，字乐山，安徽合肥（今肥西）人,"[('丁 寿 昌', '1826 年', 4), ('丁 寿 昌', '安 徽 合 肥', 2)]","[('丁 寿 昌', '1826 年', 4), ('丁 寿 昌', '安 徽 合 肥', 2)]"
1701,4幕后花絮由剧酷传播出品，汪远、邹杰担任编剧，陈若轩、徐娇主演的电视剧《光年》，结束了近一个月的新加坡拍摄，从新加坡转场至珠海，于24日在珠海举办国内部分开机仪式,"[('光 年', '徐 娇', 13), ('光 年', '剧 酷 传 播', 0), ('光 年', '陈 若 轩', 13)]","[('光 年', '徐 娇', 13), ('光 年', '陈 若 轩', 13)]"
1702,《中国地名灯谜》是2004年学苑出版社出版的图书，作者是王德海,"[('中 国 地 名 灯 谜', '学 苑 出 版 社', 12)]","[('中 国 地 名 灯 谜', '王 德 海', 11), ('中 国 地 名 灯 谜', '学 苑 出 版 社', 12)]"
1703,曾经为林志炫写出《没离开过》、王力宏《爱的就是你》、《唯一》的台湾词作者楼南蔚现场就开始对学员新生开起课来，她说，“断气与换字的位置不协调是填词新手最常见的问题,"[('没 离 开 过', '楼 南 蔚', 8), ('爱 的 就 是 你', '楼 南 蔚', 8)]","[('爱 的 就 是 你', '王 力 宏', 6), ('没 离 开 过', '林 志 炫', 6), ('没 离 开 过', '楼 南 蔚', 8), ('爱 的 就 是 你', '楼 南 蔚', 8)]"
1704,刘桂清，男，白族，1958年7月生，湖南桑植人，1979年8月加入中国共产党，1977年1月参加工作，武汉大学行政管理专业毕业，自考专科学历,"[('刘 桂 清', '白 族', 3)]","[('刘 桂 清', '武 汉 大 学', 5), ('刘 桂 清', '1958 年 7 月', 4), ('刘 桂 清', '湖 南 桑 植', 2), ('刘 桂 清', '白 族', 3)]"
1705,简介冀体（1560——1613年），字肖父，号洺环，明代武安下三里（今河北省武安市邑城镇东三里）人，幼时即气度英爽，有治国安邦志,"[('冀 体', '1560', 4), ('冀 体', '武 安 下 三 里', 2)]","[('冀 体', '1560', 4), ('冀 体', '明 代 武 安 下 三 里', 2)]"
1706,《青蛙弗洛格的成长故事：冬天里的弗洛格-学会关爱别人1》是2006年湖南少年儿童出版社出版的图书，作者是（荷）马克斯·维尔修思,"[('青 蛙 弗 洛 格 的 成 长 故 事 ： 冬 天 里 的 弗 洛 格 - 学 会 关 爱 别 人 1', '马 克 斯 · 维 尔 修 思', 11), ('青 蛙 弗 洛 格 的 成 长 故 事 ： 冬 天 里 的 弗 洛 格 - 学 会 关 爱 别 人 1', '湖 南 少 年 儿 童 出 版 社', 12)]","[('青 蛙 弗 洛 格 的 成 长 故 事 ： 冬 天 里 的 弗 洛 格 - 学 会 关 爱 别 人', '湖 南 少 年 儿 童 出 版 社', 12), ('青 蛙 弗 洛 格 的 成 长 故 事 ： 冬 天 里 的 弗 洛 格 - 学 会 关 爱 别 人', '马 克 斯 · 维 尔 修 思', 11)]"
1707,《锦裳》是连载于起点中文网的一本古装言情小说，作者是琉漓果儿,"[('锦 裳', '起 点 中 文 网', 10), ('锦 裳', '琉 漓 果 儿', 11)]","[('锦 裳', '起 点 中 文 网', 10), ('锦 裳', '琉 漓 果 儿', 11)]"
1708,《网游之白帝无双》是是否可以留下创作的网络小说，发表于起点网,"[('网 游 之 白 帝 无 双', '起 点 网', 10)]","[('网 游 之 白 帝 无 双', '起 点 网', 10), ('网 游 之 白 帝 无 双', '是 否 可 以 留 下', 11)]"
1709,李云峰1，男，汉族，1962年10月24日出生，中共党员，大专学历，高级工程师，1981年8月在二三建设公司二公司参加工作,"[('李 云 峰', '1962 年 10 月 24 日', 4), ('李 云 峰', '汉 族', 3)]","[('李 云 峰', '1962 年 10 月 24 日', 4), ('李 云 峰', '汉 族', 3)]"
1710,蒙佑斌，男，1985年10月出生，汉族，广西灵山人，2010年11月加入中国共产党，2007年11月参加工作，大学本科学历,"[('蒙 佑 斌', '汉 族', 3), ('蒙 佑 斌', '1985 年 10 月', 4), ('蒙 佑 斌', '广 西 灵 山', 2)]","[('蒙 佑 斌', '汉 族', 3), ('蒙 佑 斌', '1985 年 10 月', 4), ('蒙 佑 斌', '广 西 灵 山', 2)]"
1711,《草原寻梦--内蒙古岩画考察纪实》由山东画报出版社出版，时间为1999年，作者是盖山林,"[('草 原 寻 梦 - - 内 蒙 古 岩 画 考 察 纪 实', '山 东 画 报 出 版 社', 12)]","[('草 原 寻 梦 - - 内 蒙 古 岩 画 考 察 纪 实', '盖 山 林', 11), ('草 原 寻 梦 - - 内 蒙 古 岩 画 考 察 纪 实', '山 东 画 报 出 版 社', 12)]"
1712,对于许多80、90后而言，琼瑶剧《还珠格格》是不可逾越的经典，这部剧不仅让赵薇、林心如大红大紫，连在剧中饰演金锁的范冰冰和饰演晴儿的王艳也名声大噪，如果《还珠格格》中戏份最重的这4大女主都换上斗篷装，你觉得谁最惊艳呢,"[('还 珠 格 格', '林 心 如', 13), ('还 珠 格 格', '琼 瑶', 11), ('还 珠 格 格', '赵 薇', 13)]","[('还 珠 格 格', '林 心 如', 13), ('还 珠 格 格', '赵 薇', 13)]"
